Id;v2a1;hacdor;rooms;hacapo;v14a;refrig;v18q;v18q1;r4h1;r4h2;r4h3;r4m1;r4m2;r4m3;r4t1;r4t2;r4t3;tamhog;tamviv;escolari;hhsize;paredblolad;paredzocalo;paredpreb;pareddes;paredmad;paredzinc;paredfibras;paredother;pisomoscer;pisocemento;pisoother;pisonatur;pisonotiene;pisomadera;techozinc;techoentrepiso;techocane;techootro;cielorazo;abastaguadentro;abastaguafuera;abastaguano;public;planpri;noelec;coopele;dis;estadocivil1;estadocivil2;estadocivil3;estadocivil4;estadocivil5;estadocivil6;estadocivil7;idhogar;hogar_nin;hogar_adul;hogar_mayor;hogar_total;dependency;edjefe;edjefa;meaneduc;bedrooms;overcrowding;computer;television;mobilephone;qmobilephone;lugar1;lugar2;lugar3;lugar4;lugar5;lugar6;age;SQBescolari;SQBage;SQBhogar_total;SQBedjefe;SQBhogar_nin;SQBovercrowding;SQBdependency;SQBmeaned;agesq;Target;sanitario;sanioth;energcocinar;elimbasu;elimoth;epared;etecho;eviv;gender;parentesco;instlevel;tipovivi;tipooth;area
ID_e2d67d5bb;168000.0;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;2;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;b9d64d752;2;2;0;4;yes;no;7;9.0;3;1.3333334;0;0;1;2;1;0;0;0;0;0;10;4;100;16;0;4;1.7777778999999998;1.0;81.0;100;4;2;0;4;4;0;3;3;3;1;3;2;3;0;1
ID_39794350a;168000.0;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;7;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;b9d64d752;2;2;0;4;yes;no;7;9.0;3;1.3333334;0;0;1;2;1;0;0;0;0;0;37;49;1369;16;0;4;1.7777778999999998;1.0;81.0;1369;4;2;0;4;4;0;3;3;3;0;1;4;3;0;1
ID_91fc6ef60;168000.0;0;5;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;11;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;b9d64d752;2;2;0;4;yes;no;7;9.0;3;1.3333334;0;0;1;2;1;0;0;0;0;0;36;121;1296;16;0;4;1.7777778999999998;1.0;81.0;1296;4;2;0;4;4;0;3;3;3;0;12;5;3;0;1
ID_a0fb0a5c4;40000.0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;7;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;09a26c158;0;1;1;1;8;7;no;7.0;1;1.0;0;0;0;0;1;0;0;0;0;0;71;49;5041;1;49;0;1.0;64.0;49.0;5041;2;1;0;2;4;0;3;3;3;1;1;4;3;0;1
ID_b00eafd98;155000.0;0;3;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;14;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;e2f9717d3;0;2;0;2;no;no;14;10.0;1;2.0;0;1;1;2;1;0;0;0;0;0;30;196;900;4;0;0;4.0;0.0;100.0;900;4;2;0;4;4;0;3;3;3;0;1;8;3;0;1
ID_332252b98;155000.0;0;3;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;6;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;e2f9717d3;0;2;0;2;no;no;14;10.0;1;2.0;0;1;1;2;1;0;0;0;0;0;29;36;841;4;0;0;4.0;0.0;100.0;841;4;2;0;4;4;0;3;3;3;1;2;3;3;0;1
ID_1db0ed392;165231.6;0;6;0;1;1;1;2;0;2;2;0;1;1;0;3;3;3;3;14;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;65d20b573;0;3;1;3;.5;no;14;13.0;3;1.0;1;1;1;3;1;0;0;0;0;0;55;196;3025;9;0;0;1.0;0.25;169.0;3025;4;2;0;4;4;0;3;3;3;0;1;8;1;0;1
ID_c70e4a951;165231.6;0;6;0;1;1;1;2;0;2;2;0;1;1;0;3;3;3;3;11;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;65d20b573;0;3;1;3;.5;no;14;13.0;3;1.0;1;1;1;3;1;0;0;0;0;0;70;121;4900;9;0;0;1.0;0.25;169.0;4900;4;2;0;4;4;0;3;3;3;1;2;5;1;0;1
ID_f1a8c2996;165231.6;0;6;0;1;1;1;2;0;2;2;0;1;1;0;3;3;3;3;14;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;65d20b573;0;3;1;3;.5;no;14;13.0;3;1.0;1;1;1;3;1;0;0;0;0;0;26;196;676;9;0;0;1.0;0.25;169.0;676;4;2;0;4;4;0;3;3;3;1;3;8;1;0;1
ID_6e9d356d7;165231.6;0;6;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;9;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;d9281c805;0;1;1;1;8;no;9;9.0;3;0.33333334;0;0;1;1;1;0;0;0;0;0;71;81;5041;1;0;0;0.11111112;64.0;81.0;5041;2;2;0;4;4;0;3;2;2;0;1;4;1;0;1
ID_5a72ab074;200000.0;0;3;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5f7699c70;2;3;0;5;.66666669;9;no;9.0;2;2.5;0;0;1;5;1;0;0;0;0;0;30;81;900;25;81;4;6.25;0.44444448;81.0;900;4;2;0;4;4;0;2;2;2;0;2;4;3;0;1
ID_18e808ee5;200000.0;0;3;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;5;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;5f7699c70;2;3;0;5;.66666669;9;no;9.0;2;2.5;0;0;1;5;1;0;0;0;0;0;11;25;121;25;81;4;6.25;0.44444448;81.0;121;4;2;0;4;4;0;2;2;2;1;3;2;3;0;1
ID_bd34e0c6a;200000.0;0;3;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;0;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5f7699c70;2;3;0;5;.66666669;9;no;9.0;2;2.5;0;0;1;5;1;0;0;0;0;0;1;0;1;25;81;4;6.25;0.44444448;81.0;1;4;2;0;4;4;0;2;2;2;0;3;1;3;0;1
ID_b8802d92d;200000.0;0;3;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5f7699c70;2;3;0;5;.66666669;9;no;9.0;2;2.5;0;0;1;5;1;0;0;0;0;0;29;81;841;25;81;4;6.25;0.44444448;81.0;841;4;2;0;4;4;0;2;2;2;1;1;4;3;0;1
ID_5cba5f4d4;200000.0;0;3;0;1;1;0;0;1;1;2;1;2;3;2;3;5;5;5;9;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;5f7699c70;2;3;0;5;.66666669;9;no;9.0;2;2.5;0;0;1;5;1;0;0;0;0;0;60;81;3600;25;81;4;6.25;0.44444448;81.0;3600;4;2;0;4;4;0;2;2;2;0;7;4;3;0;1
ID_c5bfe390e;165231.6;0;6;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;a0a822586;1;3;1;4;yes;15;no;14.0;2;2.0;1;1;1;2;1;0;0;0;0;0;7;0;49;16;225;1;4.0;1.0;196.0;49;4;2;0;4;4;0;3;3;3;1;3;1;1;0;1
ID_f70aba49f;165231.6;0;6;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;15;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;a0a822586;1;3;1;4;yes;15;no;14.0;2;2.0;1;1;1;2;1;0;0;0;0;0;40;225;1600;16;225;1;4.0;1.0;196.0;1600;4;2;0;4;4;0;3;3;3;0;2;8;1;0;1
ID_8d1510a53;165231.6;0;6;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;15;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;a0a822586;1;3;1;4;yes;15;no;14.0;2;2.0;1;1;1;2;1;0;0;0;0;0;45;225;2025;16;225;1;4.0;1.0;196.0;2025;4;2;0;4;4;0;3;3;3;1;1;8;1;0;1
ID_c52da52d4;165231.6;0;6;0;1;1;0;0;1;1;2;0;2;2;1;3;4;4;4;12;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;a0a822586;1;3;1;4;yes;15;no;14.0;2;2.0;1;1;1;2;1;0;0;0;0;0;74;144;5476;16;225;1;4.0;1.0;196.0;5476;4;2;0;4;4;0;3;3;3;0;7;7;1;0;1
ID_4f75bf2e4;350000.0;0;6;0;1;1;1;3;0;1;1;0;2;2;0;3;3;3;3;16;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;b2ceb3e5c;1;2;0;3;.5;16;no;16.5;3;1.0;0;1;1;4;1;0;0;0;0;0;57;256;3249;9;256;1;1.0;0.25;272.25;3249;4;2;0;4;4;0;3;3;3;1;1;8;2;0;1
ID_dd93e20ec;350000.0;0;6;0;1;1;1;3;0;1;1;0;2;2;0;3;3;3;3;10;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;b2ceb3e5c;1;2;0;3;.5;16;no;16.5;3;1.0;0;1;1;4;1;0;0;0;0;0;17;100;289;9;256;1;1.0;0.25;272.25;289;4;2;0;4;4;0;3;3;3;0;3;4;2;0;1
ID_c8f69febe;350000.0;0;6;0;1;1;1;3;0;1;1;0;2;2;0;3;3;3;3;17;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;b2ceb3e5c;1;2;0;3;.5;16;no;16.5;3;1.0;0;1;1;4;1;0;0;0;0;0;40;289;1600;9;256;1;1.0;0.25;272.25;1600;4;2;0;4;4;0;3;3;3;0;2;8;2;0;1
ID_32e57e6be;270000.0;0;6;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;14;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;69bfa2895;1;2;0;3;.5;no;14;14.0;3;1.0;1;1;1;2;1;0;0;0;0;0;41;196;1681;9;0;1;1.0;0.25;196.0;1681;4;2;0;4;4;0;3;3;3;0;1;8;3;0;1
ID_67204372d;270000.0;0;6;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;1;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;69bfa2895;1;2;0;3;.5;no;14;14.0;3;1.0;1;1;1;2;1;0;0;0;0;0;8;1;64;9;0;1;1.0;0.25;196.0;64;4;2;0;4;4;0;3;3;3;1;3;2;3;0;1
ID_c946fea9c;270000.0;0;6;0;1;1;0;0;1;1;2;0;1;1;1;2;3;3;3;14;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;69bfa2895;1;2;0;3;.5;no;14;14.0;3;1.0;1;1;1;2;1;0;0;0;0;0;44;196;1936;9;0;1;1.0;0.25;196.0;1936;4;2;0;4;4;0;3;3;3;1;2;8;3;0;1
ID_202c0a339;300000.0;0;7;0;1;1;1;1;0;1;1;0;2;2;0;3;3;3;3;13;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;bcc196e5a;0;3;0;3;no;no;13;14.333332999999998;4;0.75;1;1;1;3;1;0;0;0;0;0;60;169;3600;9;0;0;0.5625;0.0;205.44444;3600;4;3;0;4;4;0;3;3;3;0;1;8;3;0;1
ID_0f688cf40;300000.0;0;7;0;1;1;1;1;0;1;1;0;2;2;0;3;3;3;3;15;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;bcc196e5a;0;3;0;3;no;no;13;14.333332999999998;4;0.75;1;1;1;3;1;0;0;0;0;0;29;225;841;9;0;0;0.5625;0.0;205.44444;841;4;3;0;4;4;0;3;3;3;0;3;8;3;0;1
ID_d7af7b303;300000.0;0;7;0;1;1;1;1;0;1;1;0;2;2;0;3;3;3;3;15;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;bcc196e5a;0;3;0;3;no;no;13;14.333332999999998;4;0.75;1;1;1;3;1;0;0;0;0;0;31;225;961;9;0;0;0.5625;0.0;205.44444;961;4;3;0;4;4;0;3;3;3;1;3;8;3;0;1
ID_c38cb27c5;250000.0;0;5;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;11;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;fca2c4361;0;3;2;3;2;6;no;9.333333;3;1.0;0;0;1;2;1;0;0;0;0;0;42;121;1764;9;36;0;1.0;4.0;87.11110699999999;1764;4;2;0;2;4;0;2;2;2;1;3;5;2;0;1
ID_7855a5880;250000.0;0;5;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;6;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;fca2c4361;0;3;2;3;2;6;no;9.333333;3;1.0;0;0;1;2;1;0;0;0;0;0;67;36;4489;9;36;0;1.0;4.0;87.11110699999999;4489;4;2;0;2;4;0;2;2;2;1;1;3;2;0;1
ID_6aee5943e;250000.0;0;5;0;1;1;0;0;0;2;2;0;1;1;0;3;3;3;3;11;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;fca2c4361;0;3;2;3;2;6;no;9.333333;3;1.0;0;0;1;2;1;0;0;0;0;0;70;121;4900;9;36;0;1.0;4.0;87.11110699999999;4900;4;2;0;2;4;0;2;2;2;0;2;5;2;0;1
ID_48c10ba80;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2b1a06ddc;0;2;1;2;yes;no;no;6.5;2;1.0;0;0;1;1;1;0;0;0;0;0;89;0;7921;4;0;0;1.0;1.0;42.25;7921;4;2;0;4;4;0;2;2;3;0;1;1;1;0;1
ID_1a283d51b;165231.6;0;4;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;13;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2b1a06ddc;0;2;1;2;yes;no;no;6.5;2;1.0;0;0;1;1;1;0;0;0;0;0;55;169;3025;4;0;0;1.0;1.0;42.25;3025;4;2;0;4;4;0;2;2;3;1;3;8;1;0;1
ID_b20ab1829;165231.6;0;4;0;1;1;0;0;0;3;3;0;1;1;0;4;4;4;4;9;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;caa343c15;2;2;0;4;yes;no;15;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;40;81;1600;16;0;4;1.7777778999999998;1.0;144.0;1600;4;2;0;4;4;0;3;3;3;1;2;4;1;0;1
ID_aa4870ce2;165231.6;0;4;0;1;1;0;0;0;3;3;0;1;1;0;4;4;4;4;9;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;caa343c15;2;2;0;4;yes;no;15;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;17;81;289;16;0;4;1.7777778999999998;1.0;144.0;289;4;2;0;4;4;0;3;3;3;1;3;4;1;0;1
ID_b2c2feb03;165231.6;0;4;0;1;1;0;0;0;3;3;0;1;1;0;4;4;4;4;8;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;caa343c15;2;2;0;4;yes;no;15;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;15;64;225;16;0;4;1.7777778999999998;1.0;144.0;225;4;2;0;4;4;0;3;3;3;1;3;4;1;0;1
ID_f1b296d83;165231.6;0;4;0;1;1;0;0;0;3;3;0;1;1;0;4;4;4;4;15;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;caa343c15;2;2;0;4;yes;no;15;12.0;3;1.3333334;0;0;1;4;1;0;0;0;0;0;39;225;1521;16;0;4;1.7777778999999998;1.0;144.0;1521;4;2;0;4;4;0;3;3;3;0;1;8;1;0;1
ID_d573a95c2;165231.6;0;4;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;11;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0b7ee52ff;0;1;1;1;8;no;11;11.0;2;0.5;0;0;1;1;1;0;0;0;0;0;66;121;4356;1;0;0;0.25;64.0;121.0;4356;4;2;0;4;4;0;3;3;2;0;1;5;1;0;1
ID_b2e903868;130000.0;0;4;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;6;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;14aeb8605;2;3;0;5;.66666669;no;4;6.0;2;2.5;0;1;1;4;1;0;0;0;0;0;35;36;1225;25;0;4;6.25;0.44444448;36.0;1225;4;2;0;4;4;0;2;2;2;0;3;3;3;0;1
ID_084179406;130000.0;0;4;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;6;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;14aeb8605;2;3;0;5;.66666669;no;4;6.0;2;2.5;0;1;1;4;1;0;0;0;0;0;13;36;169;25;0;4;6.25;0.44444448;36.0;169;4;2;0;4;4;0;2;2;2;1;6;3;3;0;1
ID_3f2e2fa81;130000.0;0;4;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;4;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;14aeb8605;2;3;0;5;.66666669;no;4;6.0;2;2.5;0;1;1;4;1;0;0;0;0;0;59;16;3481;25;0;4;6.25;0.44444448;36.0;3481;4;2;0;4;4;0;2;2;2;0;1;2;3;0;1
ID_c3ae81c15;130000.0;0;4;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;0;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;14aeb8605;2;3;0;5;.66666669;no;4;6.0;2;2.5;0;1;1;4;1;0;0;0;0;0;4;0;16;25;0;4;6.25;0.44444448;36.0;16;4;2;0;4;4;0;2;2;2;1;6;1;3;0;1
ID_b31fa267f;130000.0;0;4;0;1;1;0;0;1;2;3;0;2;2;1;4;5;5;5;8;5;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;14aeb8605;2;3;0;5;.66666669;no;4;6.0;2;2.5;0;1;1;4;1;0;0;0;0;0;30;64;900;25;0;4;6.25;0.44444448;36.0;900;4;2;0;4;4;0;2;2;2;1;5;4;3;0;1
ID_afbc25a99;100000.0;0;3;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;8;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;07a5de1ba;2;1;0;3;2;no;8;8.0;1;3.0;0;0;1;1;1;0;0;0;0;0;38;64;1444;9;0;4;9.0;4.0;64.0;1444;4;2;0;4;4;0;3;3;3;0;1;4;3;0;1
ID_cca2d38b1;100000.0;0;3;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;7;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;07a5de1ba;2;1;0;3;2;no;8;8.0;1;3.0;0;0;1;1;1;0;0;0;0;0;15;49;225;9;0;4;9.0;4.0;64.0;225;4;2;0;4;4;0;3;3;3;1;3;4;3;0;1
ID_f3583bbf7;100000.0;0;3;0;1;1;0;0;0;1;1;0;2;2;0;3;3;3;3;9;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;07a5de1ba;2;1;0;3;2;no;8;8.0;1;3.0;0;0;1;1;1;0;0;0;0;0;17;81;289;9;0;4;9.0;4.0;64.0;289;4;2;0;4;4;0;3;3;3;0;3;4;3;0;1
ID_072c16126;165231.6;0;6;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;11;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5e72b4b07;1;2;0;3;.5;no;17;14.0;3;1.0;1;0;1;3;1;0;0;0;0;0;46;121;2116;9;0;1;1.0;0.25;196.0;2116;4;3;0;4;4;0;3;3;3;1;2;5;1;0;1
ID_b3dd09090;165231.6;0;6;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;17;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;5e72b4b07;1;2;0;3;.5;no;17;14.0;3;1.0;1;0;1;3;1;0;0;0;0;0;43;289;1849;9;0;1;1.0;0.25;196.0;1849;4;3;0;4;4;0;3;3;3;0;1;9;1;0;1
ID_121a92c4e;165231.6;0;6;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;3;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;5e72b4b07;1;2;0;3;.5;no;17;14.0;3;1.0;1;0;1;3;1;0;0;0;0;0;10;9;100;9;0;1;1.0;0.25;196.0;100;4;3;0;4;4;0;3;3;3;1;3;2;1;0;1
ID_4cf6a7097;165231.6;0;4;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;4;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;288b0f0fa;1;2;0;3;.5;no;11;11.0;2;1.5;0;0;1;2;1;0;0;0;0;0;11;16;121;9;0;1;2.25;0.25;121.0;121;4;2;0;4;4;0;3;3;3;1;3;2;1;0;1
ID_12e339d76;165231.6;0;4;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;11;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;288b0f0fa;1;2;0;3;.5;no;11;11.0;2;1.5;0;0;1;2;1;0;0;0;0;0;22;121;484;9;0;1;2.25;0.25;121.0;484;4;2;0;4;4;0;3;3;3;1;3;5;1;0;1
ID_c9fa0b1a8;165231.6;0;4;0;1;1;1;1;1;1;2;0;1;1;1;2;3;3;3;11;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;288b0f0fa;1;2;0;3;.5;no;11;11.0;2;1.5;0;0;1;2;1;0;0;0;0;0;44;121;1936;9;0;1;2.25;0.25;121.0;1936;4;2;0;4;4;0;3;3;3;0;1;5;1;0;1
ID_ccc920272;165231.6;0;5;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;1;6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;ed19e63e8;0;1;1;1;8;no;6;6.0;3;0.33333334;0;0;1;1;1;0;0;0;0;0;79;36;6241;1;0;0;0.11111112;64.0;36.0;6241;4;2;0;4;4;0;3;3;3;0;1;3;1;0;1
ID_cadf08b53;165231.6;0;6;0;1;1;0;0;0;1;1;0;0;0;0;1;1;1;1;4;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;bb809b379;0;1;1;1;8;4;no;4.0;4;0.25;0;0;1;1;1;0;0;0;0;0;75;16;5625;1;16;0;0.0625;64.0;16.0;5625;4;2;0;4;4;0;3;3;3;1;1;2;1;0;1
ID_5be3504eb;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;4;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;f954c1672;0;2;1;2;yes;no;4;6.0;3;0.66666669;0;1;0;0;1;0;0;0;0;0;78;16;6084;4;0;0;0.44444448;1.0;36.0;6084;4;3;0;4;4;0;3;3;3;0;1;2;1;0;1
ID_11c2487c3;165231.6;0;5;0;1;1;0;0;0;1;1;0;1;1;0;2;2;2;2;8;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;f954c1672;0;2;1;2;yes;no;4;6.0;3;0.66666669;0;1;0;0;1;0;0;0;0;0;53;64;2809;4;0;0;0.44444448;1.0;36.0;2809;4;3;0;4;4;0;3;3;3;1;3;4;1;0;1
ID_642ae6a8d;200000.0;0;5;0;1;1;0;0;1;2;3;0;3;3;1;5;6;6;6;7;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;c179fa326;2;4;1;6;yes;14;no;11.5;3;2.0;0;1;1;4;1;0;0;0;0;0;18;49;324;36;196;4;4.0;1.0;132.25;324;4;2;0;2;4;0;3;3;3;0;6;4;3;0;1
